"","year","state","state_po","state_fips","pres_percent_vote","vote_spread","incumbent_party","potus_run_reelect","house_percent_vote","mean_senate_percent_vote","totalvotes","per_capita_personal_income","population","yoy_per_cap_income_change","yoy_pop_change","zscore_pcpi","exports","gdp","personal_consumption_exp","exports_YOY","gdp_YOY","personal_consumption_exp_YOY","exports_zscore","gdp_zscore","personal_consumption_exp_zscore","per_hs_degree","per_bachelor_degree","black_fem_pop","white_fem_pop","fem_pop","white_pop","black_pop","per_white","per_black","per_fem","per_white_fem","per_black_fem","poll_trend","hawaii_dummy","lag_pres_vote","lag_vote_spread","lag_participation","change_lag_pres_vote","change_house_percent_vote","change_poll_trend","pres_win"
"28",1988,"Arizona","AZ",4,38.7438741228785,-21.2063935255783,1,0,39.5795931035742,39.5128870429622,1171873,16044,3535183,1.22848392036753,1.15260141878379,0.363530202012263,575.6,8891.4,5745.9,1.14775672981057,1.04192837723821,1.03647383516424,0.136437086255372,0.121462211013577,0.0986514713126748,72.4,17.4,52336,1606148,1789543,3170813,109100,0.896930371072728,0.0308612029419693,0.506209438096981,0.454332349980185,0.0148043255469377,31.1952284666667,0,32.5426431698309,-33.8788396885847,0.334480658490956,0.152168798996036,-0.063488132097407,NA,0
"29",1992,"Arizona","AZ",4,36.5204525967148,-1.95268918441803,1,1,43.1115520353896,39.5128870429622,1486975,18309,3915740,1.14117427075542,1.10764845836835,0.291927534243897,797.2,9733,6269.7,1.06364242828552,1.03666070211316,1.03610854045479,0.099051595043515,0.0836408305751975,0.0763181819169028,78.7,20.3,61326,1745751,1957867,3447297,126518,0.880369227783254,0.0323101125202388,0.499999233861288,0.445829140852048,0.0156614075500416,33.5695970666667,0,38.7438741228785,-21.2063935255783,0.331488638636246,0.190557076777235,0.0892368681651872,0.0761131979699109,0
"30",1996,"Arizona","AZ",4,46.5170659460768,2.22264944941096,0,1,37.2636073309811,39.5430093113863,1404405,21737,4586940,1.18723032388443,1.17141076782422,0.3543613308276,1051,11097,7176.8,1.05152576288144,1.04049657293415,1.03342117010094,0.130716174788789,0.140674831444803,0.115175720522362,78.7,20.3,76179,1989827,2241132,3936958,155777,0.858297252634654,0.0339609848831683,0.488589778806786,0.43380270943156,0.0166078038954074,44.9702776,0,36.5204525967148,-1.95268918441803,0.379743037076006,-0.057387692286837,-0.135646814561628,0.339613267049123,1
"31",2000,"Arizona","AZ",4,44.7345850173889,-6.28655314304812,0,0,40.5307611534959,27.1616927206695,1532016,26235,5160586,1.20692827897134,1.1250607158585,0.482686676263797,1408.8,13178.4,8687.5,1.09506412747765,1.04075056861259,1.0504074674147,0.223182069423098,0.19752397708255,0.210351988908463,81,23.5,161355,4535492,5153961,9060604,338974,0.87786580826286,0.0328425880316693,0.499358115531841,0.878871508003161,0.0312667979954215,39.2191486,0,46.5170659460768,2.22264944941096,0.306174704705098,0.27372643651906,0.0876767993365606,-0.127887335967879,0
"32",2004,"Arizona","AZ",4,44.3968329287956,-10.4726011572182,1,1,39.5290522438044,27.1616927206695,2012585,30012,5652404,1.14396798170383,1.09530274275053,0.468234048803227,1434,14465,9771.1,1.09616266625898,1.03431509249129,1.03335554215976,0.176483466521454,0.173369560119622,0.164663291609104,81,23.5,97938,2465571,2835606,4915749,205171,0.869674036038471,0.036298007007284,0.501663716889309,0.436198651051836,0.0173267869741795,42.4091361333333,0,44.7345850173889,-6.28655314304812,0.296868611432888,-0.038318859808446,-0.0247147815926253,0.0813375008689846,0
"33",2008,"Arizona","AZ",4,45.1152508747643,-8.51999694786296,1,0,48.6373970274428,43.4993993903517,2293475,35563,6280362,1.1849593495935,1.1110957390873,0.578066247273748,1961.2,15667,10581.9,1.06465447044134,1.00001914889543,0.99430584918957,0.274803317075057,0.04201143236052,0.0200164874447234,81,23.5,125927,2694156,3155278,5361814,263512,0.853742825652407,0.0419580909508082,0.502403842326286,0.428981004598143,0.0200509142625855,43.8050814666667,0,44.3968329287956,-10.4726011572182,0.356058236460097,-0.00755013349206235,0.230421532179942,0.0329161463922422,0
"34",2012,"Arizona","AZ",4,44.5897669417994,-9.06476622417532,0,1,41.9185051924306,34.6512463681252,2299254,36132,6554978,1.0159997750471,1.04372614190074,0.259875336246663,2203.6,16220.7,11007.5,1.03300206262891,1.02528333133174,1.01302227130499,0.181206544592703,0.116914772309842,0.0793334315149591,85.7143991866302,27.3471754464002,142716,2776242,3295980,5518860,298261,0.841934175827898,0.0455014494327822,0.502820909543861,0.423531856247267,0.0217721554519329,43.0531510666667,0,45.1152508747643,-8.51999694786296,0.365181975179138,0.0161817386190798,-0.138142504444085,-0.0171653692864874,0
"35",2016,"Arizona","AZ",4,45.1276540758171,-3.54396239650392,0,0,44.5315901117792,34.6512463681252,2573165,40697,6941072,1.12634230045389,1.05890088418298,0.376817295000207,2406.6,17764.4,12304.5,1.01655824955648,1.01592130847535,1.02612749349523,0.0455677250535976,0.122706902908096,0.181085328968008,86.7188785081475,28.8753977436928,164522,2903454,3490712,5773622,340938,0.831805519377987,0.0491189257221363,0.502906755613542,0.418300516116243,0.0237026787793009,42.7218253333333,0,44.5897669417994,-9.06476622417532,0.350764563969551,-0.0116475897346463,0.0623372638731508,-0.00769573713246402,0
"36",2020,"Arizona","AZ",4,NA,-3.54396239650392,1,1,50.3655281108117,49.9557943017429,NA,46233,7278717,1.1360296827776,1.04864450332744,0.607515418282115,1927.4,17302.5,11860.3,0.759836000946148,0.903916580032077,0.891664724500613,-0.806781561240933,-0.405338228738591,-0.436734203081169,87.602527232058,30.1778931912777,183014,3023110,3661420,6013442,376997,0.82616785348297,0.0517944302546726,0.50303095998924,0.415335559824623,0.0251437169490173,48.8097025,0,45.1276540758171,-3.54396239650392,0.370715791451234,0.0120630173896138,0.131006729927871,0.142500399249483,NA
"37",1976,"Arkansas","AR",5,64.9617281296618,30.057391519605,1,1,NA,NA,767535,5247,2168688,NA,NA,NA,297.3,5965.3,3837.7,NA,NA,NA,NA,NA,NA,39.9,6.7,192443,918985,1117490,1794065,363165,0.827258231705068,0.167458389588544,0.515283895147665,0.423751595434659,0.0887370613015796,NA,0,NA,NA,NA,NA,NA,NA,1
"38",1980,"Arkansas","AR",5,47.5226306200468,-0.611641606433757,0,1,33.3798220697604,76.4797790918478,837582,7597,2288738,1.44787497617686,1.05535604937179,NA,406,6688.8,4227.4,1.11080711354309,0.983762795623014,0.989258886574778,0.0720435711431341,-0.00765300659896808,0.000357741477735234,55.5,10.8,199251,974736,1183008,1897772,373988,0.829178350689332,0.163403587479213,0.516882229420755,0.425883609220452,0.0870571467769574,46.4917476,0,64.9617281296618,30.057391519605,0.353916745977291,NA,NA,NA,0
"39",1984,"Arkansas","AR",5,38.2907850014586,-22.1762403240141,1,1,52.3506463059014,76.4797790918478,884406,10543,2319767,1.38778465183625,1.01355725294901,0.313161304755885,402.5,7686.1,4873.2,1.09108159392789,1.0690134772389,1.04642473695512,0.0414433470195499,0.170374905363505,0.123693374754159,55.5,10.8,201008,989139,1200726,1923352,376212,0.829114303289943,0.162176632394547,0.517606294080397,0.426395840616752,0.0866500816676847,NA,0,47.5226306200468,-0.611641606433757,0.36595800829977,-0.268451871766821,0.568332095854016,NA,0
"40",1988,"Arkansas","AR",5,42.1917321664585,-14.1761040329186,1,0,58.0898226532161,62.276074175362,827738,13022,2342655,1.23513231528028,1.009866508145,0.30031872758924,575.6,8891.4,5745.9,1.14775672981057,1.04192837723821,1.03647383516424,0.136437086255372,0.121462211013577,0.0986514713126748,55.5,10.8,200554,1000656,1213641,1944189,374526,0.829908373191955,0.159872452409766,0.518062198659214,0.427146122668511,0.0856097035201513,40.0603469333333,0,38.2907850014586,-22.1762403240141,0.381247771866744,-0.194262091515907,0.109629522313417,NA,0
"41",1992,"Arkansas","AR",5,53.207952849252,17.7245535437221,1,1,55.5119678951571,99.8332440599513,950653,16438,2415984,1.26232529565351,1.03130166413749,0.353778804729683,797.2,9733,6269.7,1.06364242828552,1.03666070211316,1.03610854045479,0.099051595043515,0.0836408305751975,0.0763181819169028,66.3,13.3,205501,1020093,1239526,1983584,383850,0.821025304803343,0.158879363439493,0.513052238756548,0.422226720044504,0.0850589242312863,53.6948632,0,42.1917321664585,-14.1761040329186,0.353333290646723,0.101876918032661,-0.044377046448364,0.34034943055677,1
"42",1996,"Arkansas","AR",5,53.7364491519482,16.9355914875908,0,1,47.4072371130531,99.8332440599513,884262,19458,2572109,1.18372064728069,1.06462170279273,0.359288194342593,1051,11097,7176.8,1.05152576288144,1.04049657293415,1.03342117010094,0.130716174788789,0.140674831444803,0.115175720522362,66.3,13.3,215098,1064293,1295342,2072088,402297,0.80559882959859,0.156407446185212,0.503610850084503,0.41378223084636,0.0836270935640752,52.7487990666667,0,53.207952849252,17.7245535437221,0.39348480784641,0.261099038061093,-0.145999702215764,-0.0176192670388129,1
"43",2000,"Arkansas","AR",5,45.864256260435,-5.44294143619797,0,0,50.5164682325576,55.0600644092513,921781,22762,2678588,1.16980162401069,1.04139754574942,0.365823470297217,1408.8,13178.4,8687.5,1.09506412747765,1.04075056861259,1.0504074674147,0.223182069423098,0.19752397708255,0.210351988908463,75.3,16.7,445383,2222326,2739662,4369540,842209,0.815642420558891,0.157211374052299,0.511400409469467,0.829663240483419,0.166275291310198,43.0425324,0,53.7364491519482,16.9355914875908,0.343788696357736,0.0099326561988481,0.0655855795200602,-0.184009244540324,0
"44",2004,"Arkansas","AR",5,44.5476304451891,-9.75832863324629,1,1,71.9132241788192,53.8956201865142,1054945,26924,2749686,1.182848607328,1.02654308912009,0.44181505116494,1434,14465,9771.1,1.09616266625898,1.03431509249129,1.03335554215976,0.176483466521454,0.173369560119622,0.164663291609104,75.3,16.7,227025,1131147,1403048,2231084,430882,0.811395919388614,0.156702256184888,0.510257534860344,0.41137315315276,0.0825639727590714,45.9157732666667,0,45.864256260435,-5.44294143619797,0.344129444319171,-0.14649633564833,0.423560013098294,0.0667535274171431,0
"45",2008,"Arkansas","AR",5,38.8646597651242,-19.8512447348054,1,0,59.8378005035314,53.8956201865142,1086617,31940,2874554,1.18630218392512,1.04541173064852,0.539312249418228,1961.2,15667,10581.9,1.06465447044134,1.00001914889543,0.99430584918957,0.274803317075057,0.04201143236052,0.0200164874447234,75.3,16.7,235264,1173045,1464220,2317769,447621,0.80630560427809,0.155718417535381,0.509372932287931,0.408078957640037,0.0818436529632075,41.0901486,0,44.5476304451891,-9.75832863324629,0.383660170652213,-0.0287070133170713,-0.16791659410599,-0.105097318924386,0
"46",2012,"Arkansas","AR",5,36.8789903017201,-23.687945782389,0,1,41.0754077183917,36.9451136408802,1069468,36239,2952164,1.13459611772073,1.0269989709708,0.517274690966588,2203.6,16220.7,11007.5,1.03300206262891,1.02528333133174,1.01302227130499,0.181206544592703,0.116914772309842,0.0793334315149591,84.7514750828724,20.9865998557492,240758,1194749,1502043,2361880,459418,0.800050403703859,0.15562075819636,0.508793888144426,0.404702787514515,0.0815530573504724,32.5293548666667,0,38.8646597651242,-19.8512447348054,0.378012380355353,-0.12757066140829,-0.313554185268431,-0.208341756479638,0
"47",2016,"Arkansas","AR",5,33.6531241293609,-26.9209780344674,0,0,39.8260480806357,39.4303278446735,1130635,40155,2989918,1.10806037694197,1.01278858491601,0.460926933753172,2406.6,17764.4,12304.5,1.01655824955648,1.01592130847535,1.02612749349523,0.0455677250535976,0.122706902908096,0.181085328968008,85.9518058246184,22.3986258369975,245471,1200682,1520965,2372809,469025,0.793603369724521,0.156868850583862,0.508697897400531,0.401576899433362,0.0820995759749933,33.84911,0,36.8789903017201,-23.687945782389,0.362265781982302,-0.0510919039406077,-0.0304162443455592,0.040571205261919,0
"48",2020,"Arkansas","AR",5,NA,-26.9209780344674,1,1,35.1938270411043,39.4303278446735,NA,44845,3017804,1.11679741003611,1.00932667718646,0.50519202960862,1927.4,17302.5,11860.3,0.759836000946148,0.903916580032077,0.891664724500613,-0.806781561240933,-0.405338228738591,-0.436734203081169,87.4785902567991,23.3428564132984,248153,1207645,1536188,2385258,473048,0.790395267552167,0.156752393462266,0.509041674011964,0.400173437373666,0.0822296610382914,37.513945,0,33.6531241293609,-26.9209780344674,0.378149166632664,-0.0874716510936775,-0.116311340511428,0.108269759529866,NA
"49",1976,"California","CA",6,47.9548218361125,-1.79349211983439,1,1,NA,NA,7803770,7975,21934505,NA,NA,NA,297.3,5965.3,3837.7,NA,NA,NA,NA,NA,NA,62.6,13.4,845847,9701334,11125527,19131182,1654519,0.872195748205852,0.0754299675328894,0.507215777151114,0.442286434090945,0.0385623929056069,43.1256600666667,0,NA,NA,NA,NA,NA,NA,0
"50",1980,"California","CA",6,35.9194369107641,-16.7780659722813,0,1,52.0123095501937,NA,8582938,11945,23800800,1.49780564263323,1.08508489250156,NA,406,6688.8,4227.4,1.11080711354309,0.983762795623014,0.989258886574778,0.0720435711431341,-0.00765300659896808,0.000357741477735234,73.5,19.6,946044,10308897,12059240,20355102,1853934,0.855227639407079,0.0778937682766966,0.506673725252933,0.433132373701724,0.0397484118180901,30.4022235333333,0,47.9548218361125,-1.79349211983439,0.355775979444259,NA,NA,-0.295031693744851,0
"51",1984,"California","CA",6,41.2677756992316,-16.2491671524615,1,1,50.3151219083744,44.7759962590241,9505041,15895,25844397,1.3306822938468,1.08586253403247,0.317942856914193,402.5,7686.1,4873.2,1.09108159392789,1.0690134772389,1.04642473695512,0.0414433470195499,0.170374905363505,0.123693374754159,73.5,19.6,1014427,10882318,13014293,21648672,1999141,0.837654366631189,0.0773529751922631,0.50356342227679,0.421070687004228,0.0392513317296588,38.3605192,0,35.9194369107641,-16.7780659722813,0.360615525528554,-0.250973405061952,-0.0326304995201451,0.261766895370041,0
"52",1988,"California","CA",6,47.5594425646034,-3.56712532991337,1,0,51.3969206402555,49.2895955943276,9887065,19605,28464250,1.23340673167663,1.10137025058081,0.304550150220251,575.6,8891.4,5745.9,1.14775672981057,1.04192837723821,1.03647383516424,0.136437086255372,0.121462211013577,0.0986514713126748,73.5,19.6,1104812,11670908,14243974,23389935,2190151,0.821730240564919,0.0769439208832132,0.500416276557436,0.410019867026182,0.0388140210966388,42.3356841333333,0,41.2677756992316,-16.2491671524615,0.367779561658955,0.148898180162304,0.0215004692595416,0.103626463255308,0
"53",1992,"California","CA",6,46.0065878402809,13.3919184643596,1,1,51.7421362003301,49.2895955943276,11131721,22678,30974659,1.15674572813058,1.08819515708301,0.263997034350993,797.2,9733,6269.7,1.06364242828552,1.03666070211316,1.03610854045479,0.099051595043515,0.0836408305751975,0.0763181819169028,76.2,23.4,1202801,12394525,15421540,24914545,2388925,0.804352519264215,0.0771251428466089,0.497876021815123,0.400150490760851,0.0388317753554607,47.8824559333333,0,47.5594425646034,-3.56712532991337,0.347350272710505,0.152459558548219,0.00671665842572294,0.131018829943336,1
"54",1996,"California","CA",6,51.0988656185273,12.8894455384811,0,1,47.5110860488554,46.7360865032066,10019469,25912,32018834,1.14260516800423,1.0337106213179,0.255559629133809,1051,11097,7176.8,1.05152576288144,1.04049657293415,1.03342117010094,0.130716174788789,0.140674831444803,0.115175720522362,76.2,23.4,1220330,NA,NA,NA,2419166,NA,0.0755544689728552,NA,NA,0.0381128806876603,50.2274485333333,0,46.0065878402809,13.3919184643596,0.359381551222243,-0.0326508184407977,-0.081771849061147,0.0489739415886463,1
"55",2000,"California","CA",6,53.4497368277545,11.798240022499,0,0,56.1971741216654,53.0571030347435,10965822,33364,33987977,1.28758876196357,1.06149952243733,0.485833828029456,1408.8,13178.4,8687.5,1.09506412747765,1.04075056861259,1.0504074674147,0.223182069423098,0.19752397708255,0.210351988908463,76.8,26.6,2428659,26312730,34047193,52786661,4766040,0.776549027910664,0.0701136169416615,0.50087113157691,0.774177586385915,0.0714564153082721,46.4513274666667,0,51.0988656185273,12.8894455384811,0.31292423078242,0.110685839078633,0.182822343060694,-0.0751804277726878,1
"56",2004,"California","CA",6,54.3055575346744,9.9478615574326,1,1,52.2859140797543,53.0571030347435,12421353,37369,35574576,1.12003956360149,1.04668118376095,0.414156061803476,1434,14465,9771.1,1.09616266625898,1.03431509249129,1.03335554215976,0.176483466521454,0.173369560119622,0.164663291609104,76.8,26.6,1237953,13551252,17871415,27181516,2431898,0.764071397505904,0.0683605617674825,0.502364806821591,0.380925186571444,0.034798812500253,52.3570708,0,53.4497368277545,11.798240022499,0.322638267055436,0.0460063287270861,-0.0695988740188851,0.127138311333972,1
"57",2008,"California","CA",6,61.0126383471342,24.0577795146698,1,0,57.8021991748043,59.4310514950812,13561900,43890,36604337,1.17450293023629,1.02894654317173,0.456610942023273,1961.2,15667,10581.9,1.06465447044134,1.00001914889543,0.99430584918957,0.274803317075057,0.04201143236052,0.0200164874447234,76.8,26.6,1242779,13655961,18396972,27402890,2451963,0.748624131615879,0.0669855869811274,0.502589952660528,0.37306948081043,0.0339516872003446,57.0493824,0,54.3055575346744,9.9478615574326,0.349163767967326,0.0160116916885456,0.105502317251943,0.0896213544475066,1
"58",2012,"California","CA",6,60.2389591416896,23.1185806209848,0,1,55.1475753000015,52.183575062799,13038547,48813,37948800,1.11216678058783,1.03672960939028,0.438396860919512,2203.6,16220.7,11007.5,1.03300206262891,1.02528333133174,1.01302227130499,0.181206544592703,0.116914772309842,0.0793334315149591,81.4900202519925,30.9144300854277,1268365,13963596,19100068,27987654,2504171,0.737510909435871,0.0659881471877899,0.50331151446159,0.367958828737668,0.0334230594906822,54.7021366666667,0,61.0126383471342,24.0577795146698,0.370499812631492,0.123506342940635,-0.045926001306192,-0.0411441041881171,1
"59",2016,"California","CA",6,61.7263996045579,30.1092930661184,0,0,56.1635314951704,52.183575062799,14181595,57801,39167117,1.18413127650421,1.03210422990977,0.613359181169175,2406.6,17764.4,12304.5,1.01655824955648,1.01592130847535,1.02612749349523,0.0455677250535976,0.122706902908096,0.181085328968008,82.4413751379483,32.9242345369327,1281427,14202244,19705795,28484043,2537131,0.727243799945755,0.0647770679674994,0.503120896031229,0.362606315905253,0.0327169089315407,55.2249793333333,0,60.2389591416896,23.1185806209848,0.343582590226832,-0.0126806384120405,0.0184224998042465,0.00955799349946164,1
"60",2020,"California","CA",6,NA,30.1092930661184,1,1,63.7691322641625,50,NA,66661,39512223,1.15328454525008,1.00881111571219,0.715384820763629,1927.4,17302.5,11860.3,0.759836000946148,0.903916580032077,0.891664724500613,-0.806781561240933,-0.405338228738591,-0.436734203081169,84.0317267822789,35.0008493618204,1283822,14163391,19867369,28424739,2552757,0.719391035022251,0.0646067673792993,0.502815774247883,0.358455939064729,0.032491768433277,61.19720625,0,61.7263996045579,30.1092930661184,0.362079113456321,0.0246923334012061,0.135418848610794,0.108143579024608,NA
"61",1976,"Colorado","CO",8,42.6099459979287,-11.4178317798491,1,1,NA,NA,1081440,7211,2632244,NA,NA,NA,297.3,5965.3,3837.7,NA,NA,NA,NA,NA,NA,63.9,14.9,42187,1260175,1323449,2503264,87945,0.950999983284224,0.0334106564588997,0.502783556539591,0.47874551143435,0.0160270096541202,42.6021305333333,0,NA,NA,NA,NA,NA,NA,0
"62",1980,"Colorado","CO",8,31.070032504538,-23.9989024441724,0,1,47.0659765329055,40.2985147499683,1184450,11019,2908803,1.52808209679656,1.1050658677539,NA,406,6688.8,4227.4,1.11080711354309,0.983762795623014,0.989258886574778,0.0720435711431341,-0.00765300659896808,0.000357741477735234,78.6,23,50890,1385894,1465097,2750401,104330,0.945543923050134,0.0358669872108905,0.503676942027356,0.476448215984376,0.0174951689750045,26.8800636,0,42.6099459979287,-11.4178317798491,0.410843371663113,NA,NA,-0.369044147241225,0
"63",1984,"Colorado","CO",8,35.1228983001127,-28.3192576695641,1,1,47.3674033499436,40.2985147499683,1295380,15030,3169995,1.3640076231963,1.08979363676399,0.343192051807419,402.5,7686.1,4873.2,1.09108159392789,1.0690134772389,1.04642473695512,0.0414433470195499,0.170374905363505,0.123693374754159,78.6,23,59290,1502184,1598780,2976604,121432,0.93899327916921,0.0383066850263171,0.504347798655834,0.473875826302565,0.0187034995323336,29.4603908666667,0,31.070032504538,-23.9989024441724,0.407194987078877,-0.270826757066336,0.00640434639292652,0.0959940908274736,0
"64",1988,"Colorado","CO",8,45.2824043241227,-7.77648401260862,1,0,44.1620337498294,49.9119974735215,1372394,17643,3262280,1.17385229540918,1.02911203329974,0.267968299454364,575.6,8891.4,5745.9,1.14775672981057,1.04192837723821,1.03647383516424,0.136437086255372,0.121462211013577,0.0986514713126748,78.6,23,64522,1535017,1644265,3043711,132337,0.933001152568143,0.0405658006057113,0.504023259806025,0.470535024584033,0.0197781919393798,37.9516714666667,0,35.1228983001127,-28.3192576695641,0.408637868513988,0.130442921003793,-0.0676703676668406,0.288227017707615,0
"65",1992,"Colorado","CO",8,40.1280286519074,4.25897602569495,1,1,50.329986656605,41.6570208027772,1569180,21625,3495939,1.22569857733945,1.07162444670598,0.306842124426633,797.2,9733,6269.7,1.06364242828552,1.03666070211316,1.03610854045479,0.099051595043515,0.0836408305751975,0.0763181819169028,84.4,27,72096,NA,NA,NA,146737,NA,0.0419735584631196,NA,NA,0.0206227854662224,38.9781533333333,0,45.2824043241227,-7.77648401260862,0.420685532817539,0.289255913256377,0.139666414407363,0.0270470792720746,1
"66",1996,"Colorado","CO",8,44.4264984093488,-1.36995913158253,0,1,39.7429297501282,41.6570208027772,1510702,26336,3919972,1.21784971098266,1.12129302027295,0.388854290991263,1051,11097,7176.8,1.05152576288144,1.04049657293415,1.03342117010094,0.130716174788789,0.140674831444803,0.115175720522362,84.4,27,80513,1779433,1923990,3527803,162937,0.899956173156339,0.0415658581234764,0.490817281347928,0.453940232226149,0.0205391773206543,44.9198922,0,40.1280286519074,4.25897602569495,0.448857946320002,-0.113827340865588,-0.210352865354623,0.15243766978528,0
"67",2000,"Colorado","CO",8,42.3935090113061,-8.35670576236614,0,0,41.855151948477,35.0167076666905,1741368,34187,4326921,1.29810905224787,1.10381426193861,0.592187603849944,1408.8,13178.4,8687.5,1.09506412747765,1.04075056861259,1.0504074674147,0.223182069423098,0.19752397708255,0.210351988908463,86.9,32.7,166211,3885574,4283438,7828321,347887,0.904606416433302,0.0402002948516971,0.49497529536592,0.897999755484327,0.038413227327238,38.1694095333333,0,44.4264984093488,-1.36995913158253,0.385385916021849,0.107118886769363,0.0531471185347633,-0.150278247254268,0
"68",2004,"Colorado","CO",8,47.0378422542883,-4.67325310030381,1,1,42.1922599005932,45.7692421766536,2129630,35870,4575013,1.04922923918449,1.05733684529946,0.325408727398463,1434,14465,9771.1,1.09616266625898,1.03431509249129,1.03335554215976,0.176483466521454,0.173369560119622,0.164663291609104,86.9,32.7,89544,2043163,2274511,4110950,187991,0.898565752709337,0.0410908122009708,0.497159461623388,0.44659173646064,0.0195724034008209,44.9534112,0,42.3935090113061,-8.35670576236614,0.402449686509183,-0.0457607389920901,0.00805415669094268,0.177733995616102,0
"69",2008,"Colorado","CO",8,53.6602368406916,8.95271473135443,1,0,54.1220841298949,45.7692421766536,2401361,42689,4889730,1.19010315026485,1.06879040562289,0.444467068955322,1961.2,15667,10581.9,1.06465447044134,1.00001914889543,0.99430584918957,0.274803317075057,0.04201143236052,0.0200164874447234,86.9,32.7,97667,2169104,2439060,4351612,205038,0.889949342806249,0.0419323766342927,0.49881281788565,0.443604043577048,0.0199739044896139,50.6141103333333,0,47.0378422542883,-4.67325310030381,0.465491573466567,0.109552932779017,0.282749116956731,0.125923683703303,1
"70",2012,"Colorado","CO",8,51.4922265516152,5.36513491256719,0,1,45.4243309708976,48.0503711026324,2569516,45669,5192647,1.06980721028836,1.06194963730104,0.370722842776585,2203.6,16220.7,11007.5,1.03300206262891,1.02528333133174,1.01302227130499,0.181206544592703,0.116914772309842,0.0793334315149591,90.5960076106337,37.4785392088726,106806,2280942,2589445,4577080,225384,0.88145410231044,0.0434044524882974,0.498675338416033,0.439263828255608,0.0205687003179689,47.5668374,0,53.6602368406916,8.95271473135443,0.491102985236404,0.140788655878439,-0.160706175655069,-0.0602059961790233,1
"71",2016,"Colorado","CO",8,48.1569803828474,4.90558301141636,0,0,46.8085627522775,46.2604688352805,2780220,52278,5539215,1.14471523352821,1.06674206815907,0.469909117090158,2406.6,17764.4,12304.5,1.01655824955648,1.01592130847535,1.02612749349523,0.0455677250535976,0.122706902908096,0.181085328968008,91.4407826339085,39.8579257382047,117287,2404837,2752430,4842319,250138,0.874188671138419,0.0451576622319228,0.496898928819336,0.43414761838997,0.0211739389065057,43.887188,0,51.4922265516152,5.36513491256719,0.494837411439676,-0.0404025478961803,0.0304733553977229,-0.0773574532411525,1
"72",2020,"Colorado","CO",8,NA,4.90558301141636,1,1,53.4388867361091,46.2604688352805,NA,61348,5758736,1.17349554305827,1.03963034473296,0.717976338984092,1927.4,17302.5,11860.3,0.759836000946148,0.903916580032077,0.891664724500613,-0.806781561240933,-0.405338228738591,-0.436734203081169,92.3968721060906,42.6572657771445,123425,2483497,2857388,5006612,264479,0.869394255961725,0.0459265713864987,0.496183190200072,0.431257310632055,0.021432654665885,53.08805625,0,48.1569803828474,4.90558301141636,0.501915885193118,-0.0647718382390118,0.141647672861072,0.209648160871004,NA
"73",1976,"Connecticut","CT",9,46.7337009640388,-5.14774354332044,1,1,NA,NA,1386355,7951,3085984,NA,NA,NA,297.3,5965.3,3837.7,NA,NA,NA,NA,NA,NA,56,13.7,107559,1475934,1593375,2862936,203558,0.927722243537232,0.0659621047938032,0.516326397026038,0.478270140091459,0.0348540368323361,39.6479284666667,0,NA,NA,NA,NA,NA,NA,0
"74",1980,"Connecticut","CT",9,38.5222056695478,-9.63375133774448,0,1,58.0199623709992,NA,1406285,12365,3113174,1.55515029556031,1.00881080394454,NA,406,6688.8,4227.4,1.11080711354309,0.983762795623014,0.989258886574778,0.0720435711431341,-0.00765300659896808,0.000357741477735234,70.3,20.7,117705,1481568,1612742,2865540,222256,0.920456100429979,0.0713920905159814,0.518037861038284,0.475902728212429,0.0378086801444442,33.7231686,0,46.7337009640388,-5.14774354332044,0.449242445845474,NA,NA,-0.149434285618423,0
"75",1984,"Connecticut","CT",9,38.8299815938373,-21.9019701411139,1,1,53.9265685538257,46.0675878719862,1466900,17572,3180014,1.42110796603316,1.02147004953787,0.31035953077223,402.5,7686.1,4873.2,1.09108159392789,1.0690134772389,1.04642473695512,0.0414433470195499,0.170374905363505,0.123693374754159,70.3,20.7,128913,1496803,1645203,2896754,244439,0.910924920456325,0.076867271653521,0.517357156289249,0.470690695072412,0.040538500773896,31.1944330666667,0,38.5222056695478,-9.63375133774448,0.451720655511064,-0.175708217519723,-0.0705514731464146,-0.0749851107802882,0
"76",1988,"Connecticut","CT",9,46.8745193620037,-5.10304185828679,1,0,55.6255008140621,64.7633972851772,1443394,23738,3271954,1.35089915775097,1.02891182240078,0.367102495968043,575.6,8891.4,5745.9,1.14775672981057,1.04192837723821,1.03647383516424,0.136437086255372,0.121462211013577,0.0986514713126748,70.3,20.7,142224,1519790,1688158,2948448,271015,0.901127583089493,0.0828297097086328,0.515947962593606,0.464490026449027,0.0434676037621556,37.8022464666667,0,38.8299815938373,-21.9019701411139,0.461287277351609,0.00798957170131267,0.0315045497200633,0.211826686700099,0
"77",1992,"Connecticut","CT",9,42.218572959541,6.43533173777779,1,1,47.1800341790659,64.7633972851772,1616156,28560,3300712,1.20313421518241,1.00878924336956,0.33091341930867,797.2,9733,6269.7,1.06364242828552,1.03666070211316,1.03610854045479,0.099051595043515,0.0836408305751975,0.0763181819169028,79.2,27.2,151113,1503878,1688465,2919729,288537,0.884575509768801,0.0874165937531054,0.511545690747936,0.455622302097244,0.045781940381348,42.6343097333333,0,46.8745193620037,-5.10304185828679,0.441141287438638,0.20717336032534,-0.151827246701592,0.127824764883417,1
